ConversationID,ClienteID,FechaHora,Canal,Intencion,Servicio,DuracionMinutos,TuvoError,EstadoConversacion,Convertido,Satisfaccion
8205,947,2025-10-18 12:43:34,Web,Soporte técnico,Atención Comercial,13,False,Finalizada,True,5
8206,768,2025-11-22 12:58:37,Web,Agendar servicio,Postventa,8,False,Abandonada,False,1
8207,378,2025-05-05 02:24:10,Web,Consultar precios,Atención al Cliente,5,False,Abandonada,False,2
8208,31,2025-08-06 08:59:27,Web,Soporte técnico,Atención Comercial,12,False,Finalizada,False,3
8209,803,2025-04-08 20:08:21,Web,Consultar precios,Atención Comercial,4,False,Finalizada,True,5
8210,534,2025-06-26 18:28:52,Facebook,Reclamo,Soporte,15,True,Finalizada,True,3
8211,967,2025-08-15 03:24:52,WhatsApp,Seguimiento,Postventa,5,False,Finalizada,False,4
8212,771,2025-05-16 12:43:50,WhatsApp,Seguimiento,Postventa,4,False,Finalizada,False,3
8213,91,2025-08-28 19:42:36,WhatsApp,Seguimiento,Atención al Cliente,5,False,Finalizada,True,4
8214,471,2025-02-14 16:11:06,WhatsApp,Cancelar servicio,Atención al Cliente,4,False,Abandonada,False,1
8215,497,2025-09-14 12:41:03,Telegram,Seguimiento,Atención al Cliente,4,True,Finalizada,False,2
8216,1470,2025-05-14 12:27:40,Facebook,Agendar servicio,Atención Comercial,8,False,Finalizada,False,4
8217,1496,2025-11-16 08:55:58,WhatsApp,Consultar precios,Postventa,5,False,Abandonada,False,1
8218,913,2025-11-14 16:03:01,WhatsApp,Cancelar servicio,Postventa,2,False,Abandonada,False,1
8219,308,2025-11-08 13:24:10,Facebook,Reclamo,Ventas,11,False,Finalizada,False,3
8220,1278,2025-01-24 20:18:16,WhatsApp,Seguimiento,Postventa,7,False,Finalizada,False,3
8221,741,2025-05-19 13:37:37,WhatsApp,Consultar precios,Postventa,3,False,Finalizada,False,3
8222,1699,2025-03-18 20:10:03,Web,Agendar servicio,Atención Comercial,5,False,Finalizada,False,3
8223,1604,2025-11-29 16:05:12,WhatsApp,Soporte técnico,Atención Comercial,15,True,Finalizada,False,1
8224,1869,2025-11-18 11:17:03,Instagram,Reclamo,Atención al Cliente,11,False,Finalizada,False,3
8225,421,2025-12-30 19:56:37,Instagram,Cancelar servicio,Ventas,4,False,Finalizada,False,4
8226,1798,2025-08-28 19:03:14,Facebook,Cancelar servicio,Ventas,3,False,Finalizada,False,5
8227,615,2025-05-21 19:45:54,Facebook,Agendar servicio,Soporte,7,False,Finalizada,False,3
8228,1788,2025-08-07 13:41:49,WhatsApp,Agendar servicio,Atención Comercial,7,False,Finalizada,True,5
8229,118,2025-05-16 18:19:06,WhatsApp,Consultar precios,Postventa,4,False,Abandonada,False,2
8230,346,2025-06-05 04:21:25,WhatsApp,Soporte técnico,Atención Comercial,15,False,Abandonada,False,1
8231,1470,2025-06-28 08:48:25,WhatsApp,Cancelar servicio,Ventas,4,True,Finalizada,False,2
8232,316,2025-09-30 12:36:22,WhatsApp,Agendar servicio,Soporte,6,False,Finalizada,True,5
8233,137,2025-11-15 19:32:17,WhatsApp,Reclamo,Atención al Cliente,8,False,Abandonada,False,1
8234,472,2025-05-11 18:33:49,WhatsApp,Reclamo,Soporte,11,False,Finalizada,False,4
8235,1323,2025-09-19 20:13:54,WhatsApp,Agendar servicio,Ventas,6,False,Abandonada,False,1
8236,123,2025-05-11 18:50:10,Facebook,Solicitar información,Atención Comercial,5,False,Finalizada,False,5
8237,248,2025-08-25 03:47:54,Facebook,Agendar servicio,Postventa,6,False,Finalizada,False,4
8238,790,2025-10-24 12:26:53,Facebook,Solicitar información,Postventa,4,False,Finalizada,False,3
8239,1115,2025-01-21 13:22:46,WhatsApp,Agendar servicio,Atención al Cliente,5,False,Finalizada,True,5
8240,1720,2025-11-12 18:41:33,Web,Soporte técnico,Postventa,13,False,Finalizada,True,4
8241,826,2025-02-27 18:57:49,Instagram,Consultar precios,Atención al Cliente,5,False,Finalizada,True,5
8242,323,2025-07-25 12:31:10,WhatsApp,Seguimiento,Soporte,4,True,Abandonada,False,1
8243,738,2025-07-03 05:55:08,WhatsApp,Cancelar servicio,Soporte,4,False,Finalizada,False,3
8244,1121,2025-03-24 03:37:34,Facebook,Cancelar servicio,Postventa,3,False,Finalizada,True,5
8245,159,2025-06-17 19:03:26,WhatsApp,Seguimiento,Atención al Cliente,6,False,Finalizada,False,3
8246,1150,2025-01-21 18:01:35,WhatsApp,Solicitar información,Postventa,6,False,Finalizada,False,4
8247,1235,2025-09-05 18:04:08,WhatsApp,Consultar precios,Ventas,4,False,Finalizada,False,4
8248,1537,2025-08-06 12:51:59,WhatsApp,Cancelar servicio,Postventa,3,False,Finalizada,True,5
8249,1479,2025-07-28 20:42:05,Web,Consultar precios,Postventa,3,False,Finalizada,False,4
8250,943,2025-06-25 18:37:17,Facebook,Agendar servicio,Atención al Cliente,5,False,Finalizada,False,3
8251,984,2025-10-18 15:25:27,WhatsApp,Consultar precios,Ventas,4,False,Finalizada,True,4
8252,104,2025-05-30 12:30:14,WhatsApp,Cancelar servicio,Ventas,4,False,Finalizada,True,5
8253,374,2025-01-20 13:41:44,WhatsApp,Agendar servicio,Atención Comercial,7,False,Finalizada,True,4
8254,956,2025-05-24 18:37:35,WhatsApp,Reclamo,Atención al Cliente,14,False,Abandonada,False,2
8255,1187,2025-03-12 18:15:37,Instagram,Solicitar información,Ventas,6,False,Finalizada,False,3
8256,195,2025-03-24 13:20:49,Web,Soporte técnico,Postventa,11,False,Finalizada,True,5
8257,924,2025-10-15 10:57:52,Telegram,Consultar precios,Soporte,3,False,Finalizada,False,5
8258,482,2025-06-07 16:27:47,WhatsApp,Reclamo,Atención Comercial,12,False,Finalizada,True,5
8259,316,2025-08-25 20:19:55,Web,Soporte técnico,Atención Comercial,10,False,Finalizada,True,5
8260,1424,2025-07-10 19:16:33,WhatsApp,Agendar servicio,Soporte,5,False,Finalizada,False,5
8261,1287,2025-10-16 17:09:42,WhatsApp,Cancelar servicio,Postventa,2,False,Finalizada,True,4
8262,1198,2025-11-01 19:45:38,WhatsApp,Agendar servicio,Ventas,6,False,Finalizada,True,5
8263,707,2025-06-04 13:04:35,Web,Seguimiento,Ventas,7,False,Finalizada,False,4
8264,1331,2025-10-29 20:57:40,WhatsApp,Reclamo,Ventas,14,False,Finalizada,False,3
8265,1043,2025-11-02 09:17:27,WhatsApp,Cancelar servicio,Atención Comercial,2,False,Finalizada,False,5
8266,671,2025-03-13 19:38:25,Facebook,Soporte técnico,Soporte,17,True,Finalizada,False,2
8267,1774,2025-03-05 02:25:07,WhatsApp,Soporte técnico,Atención Comercial,16,False,Finalizada,False,4
8268,1386,2025-04-14 10:05:41,Facebook,Consultar precios,Atención Comercial,3,False,Abandonada,False,1
8269,768,2025-03-02 12:11:29,Facebook,Agendar servicio,Atención al Cliente,6,False,Finalizada,False,4
8270,142,2025-03-26 08:14:54,Web,Solicitar información,Atención al Cliente,4,True,Finalizada,False,2
8271,228,2025-04-13 13:20:09,Instagram,Solicitar información,Ventas,4,False,Abandonada,False,1
8272,1440,2025-08-27 13:14:48,WhatsApp,Consultar precios,Ventas,5,False,Finalizada,False,5
8273,541,2025-04-25 13:42:29,WhatsApp,Cancelar servicio,Ventas,2,False,Finalizada,True,4
8274,1368,2025-04-15 04:46:50,WhatsApp,Consultar precios,Soporte,3,False,Abandonada,False,2
8275,1347,2025-12-01 19:03:06,WhatsApp,Solicitar información,Soporte,5,False,Finalizada,False,4
8276,1279,2025-12-29 00:27:53,Web,Cancelar servicio,Postventa,2,True,Finalizada,True,2
8277,1141,2025-05-21 12:39:15,Facebook,Consultar precios,Atención al Cliente,4,False,Finalizada,False,4
8278,1241,2025-05-08 16:11:35,WhatsApp,Soporte técnico,Postventa,18,False,Finalizada,False,4
8279,1177,2025-12-27 12:14:57,Facebook,Cancelar servicio,Atención al Cliente,4,True,Finalizada,False,3
8280,1386,2025-12-14 12:25:55,WhatsApp,Cancelar servicio,Atención al Cliente,4,False,Finalizada,True,5
8281,932,2025-02-12 18:01:56,Web,Cancelar servicio,Postventa,2,False,Finalizada,False,5
8282,746,2025-02-28 17:56:52,WhatsApp,Soporte técnico,Soporte,15,False,Finalizada,True,4
8283,1483,2025-09-26 19:23:58,WhatsApp,Cancelar servicio,Atención al Cliente,4,False,Finalizada,True,5
8284,284,2025-04-14 12:10:07,WhatsApp,Soporte técnico,Atención al Cliente,14,False,Finalizada,True,5
8285,230,2025-10-13 20:53:22,Web,Cancelar servicio,Atención Comercial,2,False,Finalizada,True,5
8286,1565,2025-01-19 12:49:31,WhatsApp,Cancelar servicio,Ventas,2,False,Finalizada,True,5
8287,820,2025-01-30 04:49:24,Web,Seguimiento,Ventas,6,False,Finalizada,False,5
8288,39,2025-06-18 13:12:01,Web,Agendar servicio,Soporte,5,False,Finalizada,False,3
8289,471,2025-08-20 02:23:42,Instagram,Cancelar servicio,Postventa,2,False,Finalizada,True,4
8290,1210,2025-11-29 20:09:04,WhatsApp,Seguimiento,Atención Comercial,7,True,Finalizada,True,2
8291,918,2025-11-27 15:00:26,WhatsApp,Solicitar información,Soporte,5,False,Finalizada,True,5
8292,471,2025-08-23 18:30:02,Facebook,Solicitar información,Postventa,5,False,Finalizada,False,3
8293,521,2025-09-19 09:20:12,Facebook,Cancelar servicio,Soporte,2,False,Finalizada,False,3
8294,1490,2025-08-13 09:59:31,Web,Reclamo,Atención Comercial,11,False,Finalizada,True,5
8295,435,2025-06-07 19:15:55,WhatsApp,Agendar servicio,Postventa,8,False,Finalizada,False,3
8296,949,2025-05-03 17:17:53,Web,Solicitar información,Atención Comercial,5,False,Finalizada,True,5
8297,461,2025-07-09 19:22:46,Facebook,Solicitar información,Soporte,4,False,Finalizada,False,5
8298,1646,2025-11-03 12:12:02,WhatsApp,Soporte técnico,Atención al Cliente,10,False,Finalizada,True,5
8299,1819,2025-08-01 11:18:02,WhatsApp,Solicitar información,Atención al Cliente,4,False,Abandonada,False,1
8300,1693,2025-07-11 20:53:45,WhatsApp,Reclamo,Atención Comercial,11,False,Finalizada,False,4
8301,1634,2025-11-26 19:47:06,WhatsApp,Soporte técnico,Ventas,17,False,Abandonada,False,1
8302,394,2025-03-29 18:23:49,Web,Cancelar servicio,Soporte,4,False,Finalizada,False,3
8303,1726,2025-01-14 19:12:11,Instagram,Soporte técnico,Atención Comercial,10,False,Finalizada,True,4
8304,1239,2025-01-25 19:37:10,Facebook,Cancelar servicio,Atención al Cliente,2,False,Finalizada,True,5
8305,1978,2025-06-04 18:17:11,WhatsApp,Reclamo,Atención Comercial,12,True,Finalizada,False,1
8306,600,2025-05-18 19:49:49,Web,Cancelar servicio,Atención Comercial,4,False,Finalizada,True,5
8307,1679,2025-09-30 19:56:17,Facebook,Reclamo,Postventa,11,False,Finalizada,False,3
8308,918,2025-08-02 12:41:52,WhatsApp,Soporte técnico,Soporte,16,True,Finalizada,True,3
8309,610,2025-01-07 19:19:35,Facebook,Soporte técnico,Soporte,10,False,Finalizada,True,5
8310,421,2025-11-06 18:45:16,Instagram,Consultar precios,Atención al Cliente,4,False,Finalizada,True,5
8311,1170,2025-03-14 18:41:38,Instagram,Cancelar servicio,Atención al Cliente,4,False,Finalizada,False,5
8312,1599,2025-11-13 09:38:26,WhatsApp,Consultar precios,Ventas,4,False,Finalizada,False,4
8313,362,2025-02-06 20:15:39,WhatsApp,Cancelar servicio,Ventas,4,True,Finalizada,False,2
8314,1587,2025-02-11 11:45:11,Web,Consultar precios,Atención al Cliente,4,False,Finalizada,False,3
8315,548,2025-04-11 00:03:07,WhatsApp,Seguimiento,Postventa,7,False,Finalizada,True,4
8316,1339,2025-02-16 12:44:55,Instagram,Seguimiento,Soporte,5,False,Finalizada,True,5
8317,341,2025-11-01 08:53:40,WhatsApp,Agendar servicio,Atención Comercial,8,False,Finalizada,False,3
8318,1604,2025-11-27 18:37:55,Facebook,Seguimiento,Soporte,5,False,Finalizada,False,4
8319,380,2025-02-10 12:29:32,Telegram,Agendar servicio,Atención al Cliente,6,False,Finalizada,False,3
8320,1698,2025-01-10 12:55:25,WhatsApp,Solicitar información,Atención al Cliente,5,False,Finalizada,False,4
8321,1663,2025-04-24 20:03:46,Web,Reclamo,Soporte,12,True,Finalizada,True,2
8322,1119,2025-05-23 12:23:57,WhatsApp,Seguimiento,Postventa,6,False,Finalizada,False,4
8323,654,2025-08-20 09:32:32,Instagram,Reclamo,Postventa,14,False,Finalizada,False,3
8324,231,2025-06-26 19:21:07,Web,Seguimiento,Postventa,7,False,Abandonada,False,1
8325,815,2025-05-21 20:58:00,WhatsApp,Reclamo,Atención al Cliente,14,True,Finalizada,True,1
8326,1839,2025-10-16 03:16:11,WhatsApp,Consultar precios,Atención al Cliente,3,False,Finalizada,True,4
8327,1922,2025-07-27 19:27:19,Web,Reclamo,Atención Comercial,14,False,Finalizada,False,4
8328,1201,2025-03-31 08:42:26,Facebook,Cancelar servicio,Atención al Cliente,4,False,Abandonada,False,2
8329,432,2025-07-22 12:41:47,WhatsApp,Seguimiento,Postventa,7,False,Finalizada,True,4
8330,1530,2025-08-27 01:14:15,Facebook,Agendar servicio,Ventas,7,False,Abandonada,False,2
8331,1090,2025-05-13 18:28:53,WhatsApp,Reclamo,Soporte,8,False,Finalizada,True,5
8332,812,2025-07-10 19:14:57,WhatsApp,Seguimiento,Soporte,6,False,Finalizada,True,5
8333,1166,2025-08-07 19:03:31,Instagram,Agendar servicio,Postventa,5,False,Finalizada,False,4
8334,174,2025-02-25 20:08:33,Facebook,Soporte técnico,Soporte,15,False,Finalizada,True,5
8335,1713,2025-09-03 18:37:10,Facebook,Seguimiento,Postventa,4,False,Finalizada,True,5
8336,1215,2025-08-26 20:55:11,WhatsApp,Consultar precios,Atención al Cliente,5,False,Finalizada,False,4
8337,851,2025-06-24 18:19:55,Facebook,Agendar servicio,Atención Comercial,5,False,Finalizada,True,5
8338,1522,2025-05-21 18:06:10,WhatsApp,Agendar servicio,Soporte,8,False,Finalizada,True,5
8339,564,2025-07-31 13:54:35,WhatsApp,Agendar servicio,Postventa,7,False,Finalizada,True,5
8340,609,2025-04-13 18:49:11,WhatsApp,Solicitar información,Atención al Cliente,6,False,Finalizada,False,4
8341,337,2025-08-30 15:06:48,WhatsApp,Solicitar información,Atención al Cliente,5,False,Finalizada,False,4
8342,995,2025-09-14 18:44:39,WhatsApp,Seguimiento,Atención Comercial,4,False,Finalizada,True,5
8343,948,2025-12-10 13:16:51,Telegram,Cancelar servicio,Atención Comercial,4,False,Abandonada,False,2
8344,595,2025-05-25 13:30:32,Instagram,Reclamo,Atención al Cliente,15,False,Finalizada,False,3
8345,311,2025-01-06 18:25:15,Telegram,Consultar precios,Atención Comercial,3,False,Finalizada,False,5
8346,45,2025-08-21 12:28:57,WhatsApp,Solicitar información,Ventas,5,False,Finalizada,False,5
8347,1441,2025-04-09 20:04:14,WhatsApp,Soporte técnico,Postventa,18,True,Finalizada,True,1
8348,177,2025-03-31 17:26:06,Facebook,Cancelar servicio,Postventa,3,False,Finalizada,True,5
8349,1888,2025-07-18 08:37:34,Web,Consultar precios,Soporte,5,False,Finalizada,True,5
8350,895,2025-04-18 12:10:37,WhatsApp,Soporte técnico,Atención Comercial,16,False,Finalizada,True,5
8351,1929,2025-09-17 19:33:50,WhatsApp,Reclamo,Atención al Cliente,10,False,Finalizada,False,3
8352,1471,2025-05-15 12:09:02,WhatsApp,Agendar servicio,Atención al Cliente,7,False,Finalizada,True,5
8353,1442,2025-12-07 08:46:02,Instagram,Reclamo,Ventas,8,False,Abandonada,False,1
8354,950,2025-07-07 18:47:48,Telegram,Seguimiento,Atención Comercial,5,False,Finalizada,False,5
8355,1814,2025-10-09 12:21:10,Web,Solicitar información,Atención al Cliente,5,False,Finalizada,True,5
8356,626,2025-12-07 09:04:32,Web,Agendar servicio,Ventas,6,False,Finalizada,False,4
8357,276,2025-12-09 19:08:48,Instagram,Soporte técnico,Ventas,13,True,Finalizada,True,3
8358,1334,2025-03-12 18:01:50,Web,Solicitar información,Atención al Cliente,4,False,Abandonada,False,1
8359,604,2025-10-12 12:27:01,WhatsApp,Agendar servicio,Atención Comercial,6,False,Finalizada,False,3
8360,252,2025-05-20 20:27:01,Web,Soporte técnico,Soporte,15,False,Finalizada,True,5
8361,130,2025-10-31 19:08:17,WhatsApp,Seguimiento,Atención Comercial,6,False,Abandonada,False,1
8362,1500,2025-03-17 03:25:20,Instagram,Solicitar información,Soporte,4,False,Finalizada,True,5
8363,289,2025-04-02 16:26:41,Facebook,Soporte técnico,Postventa,15,False,Finalizada,False,3
8364,1423,2025-04-22 12:51:29,WhatsApp,Solicitar información,Atención Comercial,5,False,Finalizada,True,5
8365,1932,2025-04-26 20:24:09,Instagram,Cancelar servicio,Atención al Cliente,3,True,Finalizada,False,3
8366,1534,2025-07-31 04:05:44,Facebook,Soporte técnico,Ventas,12,True,Finalizada,False,1
8367,1565,2025-09-24 12:40:23,WhatsApp,Solicitar información,Atención al Cliente,6,False,Finalizada,True,5
8368,438,2025-10-11 19:47:44,Instagram,Solicitar información,Ventas,6,False,Finalizada,False,4
8369,453,2025-09-28 16:42:01,Facebook,Solicitar información,Postventa,5,False,Finalizada,False,3
8370,1239,2025-09-09 18:42:33,WhatsApp,Cancelar servicio,Atención al Cliente,2,True,Finalizada,True,2
8371,899,2025-11-18 16:53:41,Web,Agendar servicio,Soporte,5,False,Finalizada,False,4
8372,1067,2025-02-21 13:29:40,WhatsApp,Seguimiento,Soporte,4,False,Finalizada,False,3
8373,253,2025-10-20 09:45:37,WhatsApp,Consultar precios,Atención al Cliente,3,False,Finalizada,True,5
8374,384,2025-02-24 17:40:52,WhatsApp,Consultar precios,Atención al Cliente,4,False,Finalizada,True,5
8375,1266,2025-04-23 10:58:49,Web,Consultar precios,Atención al Cliente,3,False,Finalizada,True,5
8376,418,2025-05-02 08:33:50,Facebook,Solicitar información,Atención Comercial,5,False,Finalizada,False,4
8377,689,2025-09-12 12:56:01,WhatsApp,Solicitar información,Soporte,4,False,Finalizada,False,4
8378,338,2025-04-12 20:27:58,Facebook,Solicitar información,Soporte,4,False,Finalizada,False,3
8379,444,2025-04-25 18:50:12,Web,Soporte técnico,Ventas,11,False,Finalizada,False,5
8380,866,2025-10-01 19:48:16,Web,Soporte técnico,Atención al Cliente,17,False,Finalizada,False,5
8381,39,2025-10-25 12:21:31,Web,Consultar precios,Atención al Cliente,4,False,Abandonada,False,1
8382,1553,2025-11-18 20:51:28,Web,Reclamo,Ventas,15,False,Abandonada,False,2
8383,515,2025-08-19 19:12:01,Web,Seguimiento,Atención Comercial,5,False,Finalizada,True,4
8384,1939,2025-02-11 10:30:32,WhatsApp,Cancelar servicio,Atención Comercial,4,False,Finalizada,False,3
8385,1220,2025-07-20 18:14:25,Web,Cancelar servicio,Atención Comercial,3,False,Finalizada,False,5
8386,342,2025-11-09 17:26:36,WhatsApp,Consultar precios,Atención al Cliente,4,False,Finalizada,False,4
8387,286,2025-03-10 20:39:10,WhatsApp,Solicitar información,Soporte,4,False,Finalizada,False,3
8388,11,2025-05-06 13:14:56,WhatsApp,Agendar servicio,Soporte,7,False,Finalizada,False,3
8389,494,2025-11-07 01:45:21,WhatsApp,Consultar precios,Soporte,3,False,Finalizada,True,4
8390,506,2025-04-10 13:10:28,Web,Reclamo,Ventas,12,False,Finalizada,True,4
8391,684,2025-07-25 13:24:08,Web,Cancelar servicio,Soporte,3,False,Finalizada,True,4
8392,1003,2025-04-04 05:38:33,Web,Consultar precios,Postventa,5,False,Finalizada,False,4
8393,1197,2025-10-23 18:41:26,WhatsApp,Reclamo,Atención al Cliente,8,False,Finalizada,False,4
8394,427,2025-06-07 18:37:13,WhatsApp,Consultar precios,Ventas,3,False,Finalizada,False,3
8395,1658,2025-03-03 08:07:44,Web,Soporte técnico,Postventa,12,True,Finalizada,False,1
8396,519,2025-07-09 11:18:04,Web,Seguimiento,Postventa,6,False,Finalizada,True,4
8397,1657,2025-03-30 13:39:32,Instagram,Reclamo,Atención al Cliente,14,True,Finalizada,True,1
8398,586,2025-02-16 13:55:10,Facebook,Soporte técnico,Postventa,17,True,Finalizada,False,2
8399,717,2025-12-19 18:41:33,WhatsApp,Consultar precios,Soporte,5,False,Finalizada,False,4
8400,796,2025-09-17 13:27:02,WhatsApp,Cancelar servicio,Atención al Cliente,3,True,Abandonada,False,1
8401,142,2025-01-08 19:51:57,WhatsApp,Cancelar servicio,Ventas,2,False,Finalizada,True,5
8402,700,2025-11-27 13:13:59,Instagram,Seguimiento,Atención Comercial,6,True,Finalizada,False,1
8403,700,2025-03-26 20:07:55,Web,Consultar precios,Atención Comercial,4,False,Finalizada,True,4
8404,890,2025-01-21 19:46:38,Web,Agendar servicio,Atención al Cliente,6,False,Finalizada,False,3
8405,1968,2025-08-21 05:38:46,WhatsApp,Seguimiento,Soporte,4,False,Finalizada,False,4
8406,1448,2025-03-29 18:53:16,Instagram,Soporte técnico,Atención al Cliente,10,False,Abandonada,False,2
8407,412,2025-09-09 18:21:30,Facebook,Reclamo,Atención al Cliente,15,False,Abandonada,False,1
8408,1841,2025-11-16 18:54:39,WhatsApp,Solicitar información,Ventas,4,False,Finalizada,False,3
8409,1074,2025-08-24 13:00:35,Instagram,Soporte técnico,Ventas,18,False,Finalizada,False,3
8410,916,2025-11-06 17:01:40,Web,Reclamo,Postventa,12,True,Abandonada,False,1
8411,1847,2025-10-31 20:23:44,Instagram,Seguimiento,Atención Comercial,6,False,Finalizada,False,4
8412,65,2025-10-30 20:54:48,Facebook,Cancelar servicio,Atención Comercial,3,False,Finalizada,False,3
8413,943,2025-05-16 18:21:48,Web,Seguimiento,Postventa,4,False,Finalizada,True,5
8414,951,2025-03-14 00:30:14,WhatsApp,Reclamo,Soporte,14,True,Finalizada,True,2
8415,317,2025-10-26 11:20:47,WhatsApp,Solicitar información,Ventas,5,False,Finalizada,False,4
8416,1540,2025-04-09 11:29:37,Instagram,Seguimiento,Atención al Cliente,7,False,Abandonada,False,1
